section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,59,1649867126822675335,1649867127034974335,212,false,1.221583,0.001359
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,72,1649867132170656335,1649867132490647335,319,false,-0.83882,1.313685
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,73,1649867132518702335,1649867132738732335,220,false,-0.711038,1.232961
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,74,1649867132758691335,1649867133118956335,360,false,-1.26318,1.404113
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,77,1649867133578727335,1649867133854957335,276,false,-1.509182,1.629701
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,78,1649867133938692335,1649867134222692335,284,false,-0.634957,1.388016
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,79,1649867134242715335,1649867134970703335,727,false,-0.509932,1.357325
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,80,1649867135074699335,1649867135334845335,260,false,-0.405293,1.419409
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,81,1649867135354766335,1649867135702698335,347,false,-0.511968,1.519277
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,82,1649867135730707335,1649867135902738335,172,false,-0.587171,1.593319
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,83,1649867136102718335,1649867136202662335,99,false,-0.615992,1.600866
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,84,1649867136222771335,1649867136482707335,259,false,-0.594447,1.632429
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,85,1649867136550724335,1649867136698716335,147,false,-0.412134,1.465212
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,86,1649867136830710335,1649867136942749335,112,false,-0.419099,1.39097
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,87,1649867136998687335,1649867137235046335,236,false,-0.471805,1.346714
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,88,1649867137258869335,1649867137498729335,239,false,-0.117722,1.218903
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,89,1649867137518724335,1649867138154756335,636,false,-0.34593,1.227197
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,90,1649867138182690335,1649867138338718335,156,false,-0.335044,1.193228
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,91,1649867138358715335,1649867140130843335,1772,false,-0.488304,1.359112
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,110,1649867152574774335,1649867152854685335,279,false,-0.459089,0.90918
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,111,1649867152866678335,1649867152934716335,68,false,-0.527333,0.900861
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,112,1649867152946807335,1649867153038832335,92,false,-0.51973,0.911144
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,116,1649867153834733335,1649867153954749335,120,false,-0.016255,0.883654
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,117,1649867153986694335,1649867154234775335,248,true,0.104503,0.953608
